Id,IsDeleted,MasterRecordId,AccountId,LastName,FirstName,Salutation,Name,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,OtherAddress,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,MailingAddress,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,PhotoUrl,Jigsaw,JigsawContactId,CleanStatus,IndividualId,Username__c
0030U00000oJwBqQAK,,,0010U00000zqsJbQAI,Visnic,Rosamond,,Rosamond Visnic,10105 Propps St NE,Albuquerque,NM,87112,USA,,,,"{""city"":""Albuquerque"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""87112"",""state"":""NM"",""street"":""10105 Propps St NE""}",10105 Propps St NE,Albuquerque,NM,87112,USA,,,,"{""city"":""Albuquerque"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""87112"",""state"":""NM"",""street"":""10105 Propps St NE""}",(555) 481-8034,,(555) 602-2173,(555) 591-5093,,,,rosamond.visnic@example.com,,,,Other,1975-11-17,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBqQAK,,,Pending,,
0030U00000oJwBrQAK,,,0010U00000zqsJcQAI,Milian,Joie,,Joie Milian,361 Centennial Parkway,Louisville,CO,80027,USA,,,,"{""city"":""Louisville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""80027"",""state"":""CO"",""street"":""361 Centennial Parkway""}",361 Centennial Parkway,Louisville,CO,80027,USA,,,,"{""city"":""Louisville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""80027"",""state"":""CO"",""street"":""361 Centennial Parkway""}",(555) 691-2113,,(555) 617-2734,(555) 915-9074,,,,joie.milian@example.com,,,,Phone Inquiry,1966-01-05,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBrQAK,,,Pending,,
0030U00000oJwBsQAK,,,0010U00000zqsJdQAI,Vukovich,Christinia,,Christinia Vukovich,22750 N May Ave,Edmond,OK,73025,USA,,,,"{""city"":""Edmond"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""73025"",""state"":""OK"",""street"":""22750 N May Ave""}",22750 N May Ave,Edmond,OK,73025,USA,,,,"{""city"":""Edmond"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""73025"",""state"":""OK"",""street"":""22750 N May Ave""}",(555) 307-2018,,(555) 556-8803,(555) 192-9260,,,,christinia.vukovich@example.com,,,,Partner Referral,1944-09-28,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBsQAK,,,Pending,,
0030U00000oJwBtQAK,,,0010U00000zqsJeQAI,Stello,Jeri,,Jeri Stello,206 De Korra Ln,Wisconsin Dells,WI,53965,USA,,,,"{""city"":""Wisconsin Dells"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53965"",""state"":""WI"",""street"":""206 De Korra Ln""}",206 De Korra Ln,Wisconsin Dells,WI,53965,USA,,,,"{""city"":""Wisconsin Dells"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53965"",""state"":""WI"",""street"":""206 De Korra Ln""}",(555) 361-4968,,(555) 871-8564,(555) 581-6215,,,,jeri.stello@example.com,,,,Phone Inquiry,1994-01-05,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBtQAK,,,Pending,,
0030U00000oJwBuQAK,,,0010U00000zqsJfQAI,Besemer,Verena,,Verena Besemer,307 Bentley Manor,Shavano Park,TX,78249,USA,,,,"{""city"":""Shavano Park"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""78249"",""state"":""TX"",""street"":""307 Bentley Manor""}",307 Bentley Manor,Shavano Park,TX,78249,USA,,,,"{""city"":""Shavano Park"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""78249"",""state"":""TX"",""street"":""307 Bentley Manor""}",(555) 157-9509,,(555) 666-5592,(555) 757-9126,,,,verena.besemer@example.com,,,,Phone Inquiry,1978-10-14,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBuQAK,,,Pending,,
0030U00000oJwBvQAK,,,0010U00000zqsJgQAI,Berling,Magdalena,,Magdalena Berling,300 Spectrum Center Drive,Irvine,CA,92618,USA,,,,"{""city"":""Irvine"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92618"",""state"":""CA"",""street"":""300 Spectrum Center Drive""}",300 Spectrum Center Drive,Irvine,CA,92618,USA,,,,"{""city"":""Irvine"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92618"",""state"":""CA"",""street"":""300 Spectrum Center Drive""}",(555) 143-6256,,(555) 823-4156,(555) 797-6149,,,,magdalena.berling@example.com,,,,Other,1940-01-22,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBvQAK,,,Pending,,
0030U00000oJwBwQAK,,,0010U00000zqsJhQAI,Marcano,Luigi,,Luigi Marcano,658 Gibraltar Ct,Milpitas,CA,95035,USA,,,,"{""city"":""Milpitas"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95035"",""state"":""CA"",""street"":""658 Gibraltar Ct""}",658 Gibraltar Ct,Milpitas,CA,95035,USA,,,,"{""city"":""Milpitas"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95035"",""state"":""CA"",""street"":""658 Gibraltar Ct""}",(555) 132-8222,,(555) 946-7558,(555) 643-7380,,,,luigi.marcano@example.com,,,,Web,1961-10-14,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBwQAK,,,Pending,,
0030U00000oJwBxQAK,,,0010U00000zqsJiQAI,Mizzell,Kourtney,,Kourtney Mizzell,950 East Paces Ferry Road NE,Atlanta,GA,30326,USA,,,,"{""city"":""Atlanta"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30326"",""state"":""GA"",""street"":""950 East Paces Ferry Road NE""}",950 East Paces Ferry Road NE,Atlanta,GA,30326,USA,,,,"{""city"":""Atlanta"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30326"",""state"":""GA"",""street"":""950 East Paces Ferry Road NE""}",(555) 495-2963,,(555) 470-9665,(555) 347-3645,,,,kourtney.mizzell@example.com,,,,Other,1973-06-01,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBxQAK,,,Pending,,
0030U00000oJwByQAK,,,0010U00000zqsJjQAI,Decker,Nanette,,Nanette Decker,1335 Madison St NE,Salem,OR,97301,USA,,,,"{""city"":""Salem"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97301"",""state"":""OR"",""street"":""1335 Madison St NE""}",1335 Madison St NE,Salem,OR,97301,USA,,,,"{""city"":""Salem"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97301"",""state"":""OR"",""street"":""1335 Madison St NE""}",(555) 756-6609,,(555) 175-7975,(555) 354-9608,,,,nanette.decker@example.com,,,,Other,1968-01-25,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwByQAK,,,Pending,,
0030U00000oJwBzQAK,,,0010U00000zqsJkQAI,Radick,Brigid,,Brigid Radick,7926 Droege Road,Decatur,IN,46733,USA,,,,"{""city"":""Decatur"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46733"",""state"":""IN"",""street"":""7926 Droege Road""}",7926 Droege Road,Decatur,IN,46733,USA,,,,"{""city"":""Decatur"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46733"",""state"":""IN"",""street"":""7926 Droege Road""}",(555) 480-4114,,(555) 849-7881,(555) 993-8238,,,,brigid.radick@example.com,,,,Partner Referral,1946-10-18,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwBzQAK,,,Pending,,
0030U00000oJwC0QAK,,,0010U00000zqsJlQAI,Pankey,Bud,,Bud Pankey,2035 NE Cornelius Pass Road,Hillsboro,OR,97124,USA,,,,"{""city"":""Hillsboro"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97124"",""state"":""OR"",""street"":""2035 NE Cornelius Pass Road""}",2035 NE Cornelius Pass Road,Hillsboro,OR,97124,USA,,,,"{""city"":""Hillsboro"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97124"",""state"":""OR"",""street"":""2035 NE Cornelius Pass Road""}",(555) 709-9310,,(555) 486-7515,(555) 601-2840,,,,bud.pankey@example.com,,,,Partner Referral,1957-05-06,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC0QAK,,,Pending,,
0030U00000oJwC1QAK,,,0010U00000zqsJmQAI,Marchall,Modesto,,Modesto Marchall,23 Browns Lake Road,Helmville,MT,59843,USA,,,,"{""city"":""Helmville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59843"",""state"":""MT"",""street"":""23 Browns Lake Road""}",23 Browns Lake Road,Helmville,MT,59843,USA,,,,"{""city"":""Helmville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59843"",""state"":""MT"",""street"":""23 Browns Lake Road""}",(555) 419-2395,,(555) 162-3917,(555) 223-5137,,,,modesto.marchall@example.com,,,,Partner Referral,1949-04-01,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC1QAK,,,Pending,,
0030U00000oJwC2QAK,,,0010U00000zqsJnQAI,Liszewski,Edda,,Edda Liszewski,1541 E 4th St,Casper,WY,82601,USA,,,,"{""city"":""Casper"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""82601"",""state"":""WY"",""street"":""1541 E 4th St""}",1541 E 4th St,Casper,WY,82601,USA,,,,"{""city"":""Casper"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""82601"",""state"":""WY"",""street"":""1541 E 4th St""}",(555) 403-2933,,(555) 943-5265,(555) 467-2571,,,,edda.liszewski@example.com,,,,Phone Inquiry,1973-03-04,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC2QAK,,,Pending,,
0030U00000oJwC3QAK,,,0010U00000zqsJoQAI,Shoman,Geraldo,,Geraldo Shoman,111 Monument Circle,Indianapolis,IN,46204,USA,,,,"{""city"":""Indianapolis"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46204"",""state"":""IN"",""street"":""111 Monument Circle""}",111 Monument Circle,Indianapolis,IN,46204,USA,,,,"{""city"":""Indianapolis"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46204"",""state"":""IN"",""street"":""111 Monument Circle""}",(555) 923-5892,,(555) 794-3242,(555) 797-3971,,,,geraldo.shoman@example.com,,,,Partner Referral,1969-09-15,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC3QAK,,,Pending,,
0030U00000oJwC4QAK,,,0010U00000zqsJpQAI,Etchells,Cierra,,Cierra Etchells,1012 Grand River Dr NE,Ada,MI,49301,USA,,,,"{""city"":""Ada"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""49301"",""state"":""MI"",""street"":""1012 Grand River Dr NE""}",1012 Grand River Dr NE,Ada,MI,49301,USA,,,,"{""city"":""Ada"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""49301"",""state"":""MI"",""street"":""1012 Grand River Dr NE""}",(555) 920-8183,,(555) 900-2745,(555) 397-6005,,,,cierra.etchells@example.com,,,,Partner Referral,1952-12-28,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC4QAK,,,Pending,,
0030U00000oJwC5QAK,,,0010U00000zqsJqQAI,Fumero,Johnetta,,Johnetta Fumero,300 Spectrum Center Drive,Irvine,CA,92618,USA,,,,"{""city"":""Irvine"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92618"",""state"":""CA"",""street"":""300 Spectrum Center Drive""}",300 Spectrum Center Drive,Irvine,CA,92618,USA,,,,"{""city"":""Irvine"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92618"",""state"":""CA"",""street"":""300 Spectrum Center Drive""}",(555) 643-2825,,(555) 705-2591,(555) 817-8455,,,,johnetta.fumero@example.com,,,,Partner Referral,1955-02-14,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC5QAK,,,Pending,,
0030U00000oJwC6QAK,,,0010U00000zqsJrQAI,Lampton,Gloria,,Gloria Lampton,4766 E Whitmore Ave,Ceres,CA,95307,USA,,,,"{""city"":""Ceres"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95307"",""state"":""CA"",""street"":""4766 E Whitmore Ave""}",4766 E Whitmore Ave,Ceres,CA,95307,USA,,,,"{""city"":""Ceres"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95307"",""state"":""CA"",""street"":""4766 E Whitmore Ave""}",(555) 848-5965,,(555) 443-5982,(555) 678-3501,,,,gloria.lampton@example.com,,,,Phone Inquiry,2000-08-03,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC6QAK,,,Pending,,
0030U00000oJwC7QAK,,,0010U00000zqsJsQAI,Okelley,Jacqulyn,,Jacqulyn Okelley,4561 Springdale Rd,Millbrook,AL,36054,USA,,,,"{""city"":""Millbrook"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36054"",""state"":""AL"",""street"":""4561 Springdale Rd""}",4561 Springdale Rd,Millbrook,AL,36054,USA,,,,"{""city"":""Millbrook"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""36054"",""state"":""AL"",""street"":""4561 Springdale Rd""}",(555) 251-6700,,(555) 391-9652,(555) 441-5957,,,,jacqulyn.okelley@example.com,,,,Partner Referral,1956-12-11,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC7QAK,,,Pending,,
0030U00000oJwC8QAK,,,0010U00000zqsJtQAI,Simpkin,Vergie,,Vergie Simpkin,4766 E Whitmore Ave,Ceres,CA,95307,USA,,,,"{""city"":""Ceres"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95307"",""state"":""CA"",""street"":""4766 E Whitmore Ave""}",4766 E Whitmore Ave,Ceres,CA,95307,USA,,,,"{""city"":""Ceres"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""95307"",""state"":""CA"",""street"":""4766 E Whitmore Ave""}",(555) 541-2711,,(555) 133-7757,(555) 847-4470,,,,vergie.simpkin@example.com,,,,Web,1966-08-09,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC8QAK,,,Pending,,
0030U00000oJwC9QAK,,,0010U00000zqsJuQAI,Cleavenger,Brooks,,Brooks Cleavenger,620 N Westmoreland Rd,DeSoto,TX,75115,USA,,,,"{""city"":""DeSoto"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""75115"",""state"":""TX"",""street"":""620 N Westmoreland Rd""}",620 N Westmoreland Rd,DeSoto,TX,75115,USA,,,,"{""city"":""DeSoto"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""75115"",""state"":""TX"",""street"":""620 N Westmoreland Rd""}",(555) 737-5980,,(555) 793-7997,(555) 506-5175,,,,brooks.cleavenger@example.com,,,,Phone Inquiry,1947-12-30,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwC9QAK,,,Pending,,
0030U00000oJwCAQA0,,,0010U00000zqsJvQAI,Blackson,Georgiann,,Georgiann Blackson,542 Candido Hills,Miles City,MT,59301,USA,,,,"{""city"":""Miles City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59301"",""state"":""MT"",""street"":""542 Candido Hills""}",542 Candido Hills,Miles City,MT,59301,USA,,,,"{""city"":""Miles City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""59301"",""state"":""MT"",""street"":""542 Candido Hills""}",(555) 981-3250,,(555) 839-8901,(555) 764-2091,,,,georgiann.blackson@example.com,,,,Partner Referral,1975-02-24,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwCAQA0,,,Pending,,
0030U00000oJwCBQA0,,,0010U00000zqsJwQAI,Weinreb,Iesha,,Iesha Weinreb,1095 Avenue of the Americas,New York,NY,10036,USA,,,,"{""city"":""New York"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10036"",""state"":""NY"",""street"":""1095 Avenue of the Americas""}",1095 Avenue of the Americas,New York,NY,10036,USA,,,,"{""city"":""New York"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10036"",""state"":""NY"",""street"":""1095 Avenue of the Americas""}",(555) 864-4195,,(555) 792-9864,(555) 210-2603,,,,iesha.weinreb@example.com,,,,Web,1980-10-29,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwCBQA0,,,Pending,,
0030U00000oJwCCQA0,,,0010U00000zqsJxQAI,Dymond,Clare,,Clare Dymond,174 Unnamed Road,Youngstown,FL,32466,USA,,,,"{""city"":""Youngstown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""32466"",""state"":""FL"",""street"":""174 Unnamed Road""}",174 Unnamed Road,Youngstown,FL,32466,USA,,,,"{""city"":""Youngstown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""32466"",""state"":""FL"",""street"":""174 Unnamed Road""}",(555) 135-9961,,(555) 703-5898,(555) 187-2796,,,,clare.dymond@example.com,,,,Phone Inquiry,1941-05-16,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwCCQA0,,,Pending,,
0030U00000oJwCDQA0,,,0010U00000zqsJyQAI,Coggeshall,Lu,,Lu Coggeshall,551 Oakdale Rd,Jamestown,NC,27282,USA,,,,"{""city"":""Jamestown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""27282"",""state"":""NC"",""street"":""551 Oakdale Rd""}",551 Oakdale Rd,Jamestown,NC,27282,USA,,,,"{""city"":""Jamestown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""27282"",""state"":""NC"",""street"":""551 Oakdale Rd""}",(555) 240-7975,,(555) 597-9255,(555) 437-2785,,,,lu.coggeshall@example.com,,,,Phone Inquiry,1968-05-28,,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:15.000+0000,,,,2020-03-12T23:06:15.000+0000,2020-03-12T23:06:15.000+0000,,,,/services/images/photo/0030U00000oJwCDQA0,,,Pending,,
0030U00000oJwCEQA0,,,0010U00000zqsJzQAI,Hagans,Jake,,Jake Hagans,6 Morningview Cir,Lake Oswego,OR,97035,USA,,,,"{""city"":""Lake Oswego"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97035"",""state"":""OR"",""street"":""6 Morningview Cir""}",6 Morningview Cir,Lake Oswego,OR,97035,USA,,,,"{""city"":""Lake Oswego"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""97035"",""state"":""OR"",""street"":""6 Morningview Cir""}",(555) 183-8111,,(555) 704-8446,(555) 702-7435,,,,jake.hagans@example.com,,,,Phone Inquiry,1990-04-02,,0050U000002fKJPQA2,2020-03-12T23:06:21.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:21.000+0000,0050U000002fKJPQA2,2020-03-12T23:06:21.000+0000,,,,2020-03-12T23:06:21.000+0000,2020-03-12T23:06:21.000+0000,,,,/services/images/photo/0030U00000oJwCEQA0,,,Pending,,
